"ID","DeviceID","TTL","TransmissionPower","TransmissionsNumber","IntervalTime","TTLResidue","Delay"
"10368","2","2","1","1","4","2","11868874.00"
"10369","3","2","1","1","4","2","12110428.00"
"10370","1","2","1","1","4","2","12551892.00"
"10371","3","2","1","1","4","2","1506546.00"
"10372","1","2","1","1","4","2","1435817.00"
"10373","2","2","1","1","4","2","1475833.00"
"10374","3","2","1","1","4","1","1715771.00"
"10375","2","2","1","1","4","2","1584396.00"
"10376","1","2","1","1","4","2","2013670.00"
"10377","1","2","1","1","4","2","3026961.00"
"10378","3","2","1","1","4","2","3198367.00"
"10379","2","2","1","1","4","2","3569304.00"
"10380","1","2","1","1","4","2","2494319.00"
"10381","2","2","1","1","4","2","2533733.00"
"10382","3","2","1","1","4","2","3990248.00"
"10383","2","2","1","1","4","2","3340013.00"
"10384","1","2","1","1","4","2","3773135.00"
"10385","2","2","1","1","4","1","3822684.00"
"10386","3","2","1","1","4","2","4259458.00"
"10387","2","2","1","1","4","1","3909009.00"
"10388","3","2","1","1","4","2","4050779.00"
"10389","1","2","1","1","4","2","4222740.00"
"10390","2","2","1","1","4","2","4345206.00"
"10391","1","2","1","1","4","1","4579193.00"
"10392","3","2","1","1","4","2","4699420.00"
"10393","2","2","1","1","4","2","4486589.00"
"10394","1","2","1","1","4","2","5379135.00"
"10395","2","2","1","1","4","1","5269189.00"
"10396","1","2","1","1","4","2","5489543.00"
"10397","1","2","1","1","4","2","5190028.00"
"10398","2","2","1","1","4","2","5230216.00"
"10399","3","2","1","1","4","2","5421303.00"
"10400","2","2","1","1","4","2","5539805.00"
"10401","1","2","1","1","4","2","5770725.00"
"10402","3","2","1","1","4","2","6227967.00"
"10403","1","2","1","1","4","2","5982931.00"
"10404","2","2","1","1","4","2","6022436.00"
"10405","2","2","1","1","4","2","6842828.00"
"10406","1","2","1","1","4","2","6949200.00"
"10407","3","2","1","1","4","2","7169185.00"
"10408","2","2","1","1","4","2","13268801.00"
"10409","3","2","1","1","4","2","13466232.00"
"10410","1","2","1","1","4","1","14220178.00"
"10411","2","2","1","1","4","2","3458612.00"
"10412","1","2","1","1","4","1","3578652.00"
"10413","2","2","1","1","4","2","4105203.00"
"10414","1","2","1","1","4","2","4349786.00"
"10415","3","2","1","1","4","2","4650033.00"
"10416","2","2","1","1","4","2","3266211.00"
"10417","3","2","1","1","4","2","3660078.00"
"10418","1","2","1","1","4","1","3709338.00"
"10419","1","2","1","1","4","1","3065397.00"
"10420","2","2","1","1","4","2","3283130.00"
"10421","3","2","1","1","4","1","3488078.00"
"10422","3","2","1","1","4","2","4019751.00"
"10423","1","2","1","1","4","2","4399212.00"
"10424","2","2","1","1","4","2","4649494.00"
"10425","1","2","1","1","4","1","5537961.00"
"10426","1","2","1","1","4","2","4673388.00"
"10427","2","2","1","1","4","2","4712810.00"
"10428","3","2","1","1","4","2","5140177.00"
"10429","2","2","1","1","4","2","5156351.00"
"10430","1","2","1","1","4","2","5349813.00"
"10431","2","2","1","1","4","1","5628788.00"
"10432","3","2","1","1","4","0","5927481.00"
"10433","2","2","1","1","4","2","5789074.00"
"10434","3","2","1","1","4","2","6149325.00"
"10435","3","2","1","1","4","2","6044935.00"
"10436","2","2","1","1","4","2","6437305.00"
"10437","2","2","1","1","4","2","6700052.00"
"10438","1","2","1","1","4","1","6949805.00"
"10439","2","2","1","1","4","2","6849062.00"
"10440","3","2","1","1","4","2","7063333.00"
"10441","1","2","1","1","4","2","7829171.00"
"10442","2","2","1","1","4","2","7312963.00"
"10443","1","2","1","1","4","1","7744109.00"
"10444","3","2","1","1","4","2","7298465.00"
"10445","2","2","1","1","4","2","7780103.00"
"10446","2","2","1","1","4","2","14599041.00"
"10447","2","2","1","1","4","2","5055572.00"
"10448","3","2","1","1","4","1","5490041.00"
"10449","2","2","1","1","4","2","4968593.00"
"10450","3","2","1","1","4","2","5669163.00"
"10451","1","2","1","1","4","2","5869377.00"
"10452","1","2","1","1","4","1","5004334.00"
"10453","3","2","1","1","4","1","5270577.00"
"10454","2","2","1","1","4","2","5645331.00"
"10455","2","2","1","1","4","2","4418540.00"
"10456","1","2","1","1","4","1","4636957.00"
"10457","3","2","1","1","4","2","4676262.00"
"10458","1","2","1","1","4","2","4538554.00"
"10459","2","2","1","1","4","2","4578665.00"
"10460","3","2","1","1","4","1","4778246.00"
"10461","2","2","1","1","4","2","4688894.00"
"10462","1","2","1","1","4","1","4900854.00"
"10463","3","2","1","1","4","2","5031348.00"
"10464","2","2","1","1","4","2","5825655.00"
"10465","1","2","1","1","4","2","5959209.00"
"10466","2","2","1","1","4","2","6376605.00"
"10467","1","2","1","1","4","2","6417300.00"
"10468","3","2","1","1","4","1","6517398.00"
"10469","2","2","1","1","4","1","7068947.00"
"10470","1","2","1","1","4","2","7516897.00"
"10471","2","2","1","1","4","2","7557008.00"
"10472","3","2","1","1","4","2","7689320.00"
"10473","2","2","1","1","4","1","7355467.00"
"10474","1","2","1","1","4","1","7395076.00"
"10475","2","2","1","1","4","1","7518984.00"
"10476","1","2","1","1","4","2","7839096.00"
"10477","3","2","1","1","4","2","8295576.00"
"10478","2","2","1","1","4","2","7399199.00"
"10479","1","2","1","1","4","2","7485037.00"
"10480","3","2","1","1","4","1","7919247.00"
"10481","2","2","1","1","4","2","7520233.00"
"10482","1","2","1","1","4","1","8068926.00"
"10483","3","2","1","1","4","1","8108352.00"
"10484","2","2","1","1","5","1","10866095.00"
"10485","1","2","1","1","5","2","787521.00"
"10486","2","2","1","1","5","1","1207766.00"
"10487","1","2","1","1","5","2","923931.00"
"10488","2","2","1","1","5","1","963781.00"
"10489","3","2","1","1","5","2","1063292.00"
"10490","2","2","1","1","5","1","1103403.00"
"10491","1","2","1","1","5","0","1319270.00"
"10492","2","2","1","1","5","2","1859162.00"
"10493","3","2","1","1","5","1","1899864.00"
"10494","1","2","1","1","5","2","2081468.00"
"10495","1","2","1","1","5","2","1985169.00"
"10496","2","2","1","1","5","2","2025088.00"
"10497","2","2","1","1","5","2","2148974.00"
"10498","3","2","1","1","5","1","2189089.00"
"10499","1","2","1","1","5","2","2233629.00"
"10500","1","2","1","1","5","2","2828923.00"
"10501","3","2","1","1","5","2","2869026.00"
"10502","2","2","1","1","5","2","2913213.00"
"10503","2","2","1","1","5","2","4726062.00"
"10504","2","2","1","1","5","1","3878857.00"
"10505","1","2","1","1","5","0","4318411.00"
"10506","3","2","1","1","5","2","4357742.00"
"10507","1","2","1","1","5","2","4698898.00"
"10508","3","2","1","1","5","1","5359072.00"
"10509","2","2","1","1","5","2","5659613.00"
"10510","2","2","1","1","5","2","5579375.00"
"10511","3","2","1","1","5","2","5899191.00"
"10512","1","2","1","1","5","2","5938696.00"
"10513","1","2","1","1","5","2","4925750.00"
"10514","2","2","1","1","5","2","4965259.00"
"10515","3","2","1","1","5","1","5168885.00"
"10516","3","2","1","1","5","2","5723048.00"
"10517","2","2","1","1","5","2","6048292.00"
"10518","1","2","1","1","5","2","6388984.00"
"10519","1","2","1","1","5","2","5218832.00"
"10520","3","2","1","1","5","1","5571555.00"
"10521","2","2","1","1","5","1","5619589.00"
"10522","3","2","1","1","5","2","12647032.00"
"10523","1","2","1","1","5","2","12688274.00"
"10524","2","2","1","1","5","2","13538668.00"
"10525","1","2","1","1","5","2","2135740.00"
"10526","2","2","1","1","5","1","2259283.00"
"10527","2","2","1","1","5","1","1619365.00"
"10528","3","2","1","1","5","2","2048861.00"
"10529","1","2","1","1","5","2","2089234.00"
"10530","2","2","1","1","5","1","1959146.00"
"10531","2","2","1","1","5","2","2559179.00"
"10532","3","2","1","1","5","2","2769729.00"
"10533","1","2","1","1","5","1","2810794.00"
"10534","1","2","1","1","5","2","3326089.00"
"10535","2","2","1","1","5","2","3665639.00"
"10536","3","2","1","1","5","2","4406662.00"
"10537","2","2","1","1","5","2","4447727.00"
"10538","1","2","1","1","5","1","4535380.00"
"10539","3","2","1","1","5","2","3572897.00"
"10540","2","2","1","1","5","2","4914129.00"
"10541","1","2","1","1","5","2","5000404.00"
"10542","2","2","1","1","5","1","3835770.00"
"10543","3","2","1","1","5","0","4289174.00"
"10544","2","2","1","1","5","2","4519827.00"
"10545","3","2","1","1","5","1","4744442.00"
"10546","2","2","1","1","5","2","4668993.00"
"10547","1","2","1","1","5","2","5345251.00"
"10548","2","2","1","1","5","2","4902360.00"
"10549","3","2","1","1","5","1","5017159.00"
"10550","1","2","1","1","5","0","5057619.00"
"10551","3","2","1","1","5","2","5557662.00"
"10552","2","2","1","1","5","2","5598869.00"
"10553","1","2","1","1","5","1","5678133.00"
"10554","3","2","1","1","5","2","5640551.00"
"10555","2","2","1","1","5","2","5681703.00"
"10556","1","2","1","1","5","2","5872132.00"
"10557","2","2","1","1","5","2","6828623.00"
"10558","3","2","1","1","5","2","6925017.00"
"10559","1","2","1","1","5","2","7379031.00"
"10560","2","2","1","1","5","2","13498984.00"
"10561","3","2","1","1","5","1","13540309.00"
"10562","2","2","1","1","5","2","4614897.00"
"10563","3","2","1","1","5","1","4655958.00"
"10564","1","2","1","1","5","2","4703290.00"
"10565","2","2","1","1","5","1","3769007.00"
"10566","1","2","1","1","5","2","4209609.00"
"10567","3","2","1","1","5","2","3436929.00"
"10568","2","2","1","1","5","2","3477994.00"
"10569","1","2","1","1","5","2","3523046.00"
"10570","1","2","1","1","5","2","3889070.00"
"10571","3","2","1","1","5","2","3930049.00"
"10572","2","2","1","1","5","2","3975100.00"
"10573","1","2","1","1","5","2","4025828.00"
"10574","3","2","1","1","5","2","4068920.00"
"10575","2","2","1","1","5","2","4111945.00"
"10576","2","2","1","1","5","2","4948928.00"
"10577","1","2","1","1","5","1","5389238.00"
"10578","3","2","1","1","5","1","4899013.00"
"10579","2","2","1","1","5","2","6318839.00"
"10580","1","2","1","1","5","2","6540311.00"
"10581","1","2","1","1","5","2","5795802.00"
"10582","2","2","1","1","5","1","5836867.00"
"10583","3","2","1","1","5","0","6239229.00"
"10584","2","2","1","1","5","2","6788880.00"
"10585","3","2","1","1","5","2","6985807.00"
"10586","1","2","1","1","5","2","7026356.00"
"10587","2","2","1","1","5","2","6699557.00"
"10588","1","2","1","1","5","1","6740709.00"
"10589","3","2","1","1","5","1","6827319.00"
"10590","2","2","1","1","5","2","6858835.00"
"10591","1","2","1","1","5","1","7072713.00"
"10592","1","2","1","1","5","2","7191809.00"
"10593","3","2","1","1","5","2","7232960.00"
"10594","2","2","1","1","5","2","7315581.00"
"10595","2","2","1","1","5","2","7586990.00"
"10596","1","2","1","1","5","1","7627457.00"
"10597","2","2","1","1","5","2","7282665.00"
"10598","3","2","1","1","5","1","7323129.00"
"10599","1","2","1","1","5","2","7369168.00"
"10600","2","2","1","1","5","1","14969209.00"
"10601","1","2","1","1","5","2","15282130.00"
"10602","3","2","1","1","5","0","15322763.00"
"10603","2","2","1","1","5","2","4864647.00"
"10604","1","2","1","1","5","2","5189684.00"
"10605","3","2","1","1","5","1","6623526.00"
"10606","2","2","1","1","5","2","5638432.00"
"10607","1","2","1","1","5","2","6297375.00"
"10608","1","2","1","3","1","2","3069582.00"
"10609","2","2","1","3","1","2","3110560.00"
"10610","3","2","1","3","1","2","4262825.00"
"10611","2","2","1","3","1","2","5607468.00"
"10612","1","2","1","3","1","2","5750597.00"
"10613","3","2","1","3","1","2","5921638.00"
"10614","2","2","1","3","1","2","5932023.00"
"10615","1","2","1","3","1","2","6350465.00"
"10616","3","2","1","3","1","1","7231890.00"
"10617","2","2","1","3","1","1","9648828.00"
"10618","3","2","1","3","1","0","10048084.00"
"10619","1","2","1","3","1","2","10088827.00"
"10620","2","2","1","3","1","2","9518366.00"
"10621","1","2","1","3","1","2","9598630.00"
"10622","3","2","1","3","1","1","10378302.00"
"10623","1","2","1","3","1","2","8109081.00"
"10624","2","2","1","3","1","1","8150232.00"
"10625","3","2","1","3","1","2","8768374.00"
"10626","1","2","1","3","1","2","9539968.00"
"10627","3","2","1","3","1","2","9978912.00"
"10628","2","2","1","3","1","2","10019375.00"
"10629","1","2","1","3","1","2","17287892.00"
"10630","2","2","1","3","1","2","17329217.00"
"10631","3","2","1","3","1","1","17749345.00"
"10632","1","2","1","3","1","2","8732774.00"
"10633","2","2","1","3","1","2","8773756.00"
"10634","3","2","1","3","1","2","9149435.00"
"10635","1","2","1","3","1","2","10223627.00"
"10636","2","2","1","3","1","2","10264835.00"
"10637","3","2","1","3","1","1","10379335.00"
"10638","3","2","1","3","1","2","11640284.00"
"10639","1","2","1","3","1","2","11846742.00"
"10640","2","2","1","3","1","1","12189471.00"
"10641","1","2","1","3","1","2","13088136.00"
"10642","2","2","1","3","1","2","13129292.00"
"10643","3","2","1","3","1","1","13549521.00"
"10644","2","2","1","3","1","2","13232610.00"
"10645","3","2","1","3","1","2","13645868.00"
"10646","1","2","1","3","1","1","14099213.00"
"10647","2","2","1","3","1","2","15979068.00"
"10648","3","2","1","3","1","1","16318571.00"
"10649","1","2","1","3","1","2","16859014.00"
"10650","2","2","1","3","1","2","17369346.00"
"10651","1","2","1","3","1","2","17799248.00"
"10652","3","2","1","3","1","2","18149254.00"
"10653","1","2","1","3","1","1","13699305.00"
"10654","3","2","1","3","1","1","14079334.00"
"10655","2","2","1","3","1","2","14138517.00"
"10656","2","2","1","3","1","2","21730692.00"
"10657","1","2","1","3","1","2","21830165.00"
"10658","3","2","1","3","1","2","23047799.00"
"10659","3","2","1","3","1","1","12749089.00"
"10660","1","2","1","3","1","2","12919960.00"
"10661","2","2","1","3","1","2","13260170.00"
"10662","2","2","1","3","1","2","14509556.00"
"10663","1","2","1","3","1","2","14947915.00"
"10664","3","2","1","3","1","2","15380380.00"
"10665","2","2","1","3","1","2","14449402.00"
"10666","3","2","1","3","1","2","14546677.00"
"10667","1","2","1","3","1","2","14646205.00"
"10668","2","2","1","3","1","2","15898860.00"
"10669","1","2","1","3","1","1","16119210.00"
"10670","3","2","1","3","1","1","16210398.00"
"10671","2","2","1","3","1","2","15148499.00"
"10672","1","2","1","3","1","2","15472169.00"
"10673","2","2","1","3","1","2","16268882.00"
"10674","1","2","1","3","1","0","16309432.00"
"10675","3","2","1","3","1","1","16809271.00"
"10676","2","2","1","3","1","2","17729033.00"
"10677","1","2","1","3","1","2","18142224.00"
"10678","2","2","1","3","1","2","15459151.00"
"10679","1","2","1","3","1","2","15898594.00"
"10680","3","2","1","3","1","2","16539009.00"
"10681","2","2","1","3","1","2","23958964.00"
"10682","3","2","1","3","1","1","24418451.00"
"10683","1","2","1","3","1","2","13129347.00"
"10684","3","2","1","3","1","1","13549459.00"
"10685","2","2","1","3","2","2","8735200.00"
"10686","3","2","1","3","2","1","9165595.00"
"10687","1","2","1","3","2","1","9205967.00"
"10688","2","2","1","3","2","2","8200877.00"
"10689","3","2","1","3","2","1","8529481.00"
"10690","1","2","1","3","2","2","8849280.00"
"10691","2","2","1","3","2","2","9661465.00"
"10692","1","2","1","3","2","2","9702812.00"
"10693","3","2","1","3","2","2","10304549.00"
"10694","2","2","1","3","2","2","12900064.00"
"10695","1","2","1","3","2","2","12941303.00"
"10696","3","2","1","3","2","1","13679417.00"
"10697","2","2","1","3","2","2","13556729.00"
"10698","3","2","1","3","2","1","14109199.00"
"10699","1","2","1","3","2","1","14549301.00"
"10700","2","2","1","3","2","2","10258809.00"
"10701","3","2","1","3","2","2","10300048.00"
"10702","1","2","1","3","2","2","10345269.00"
"10703","2","2","1","3","2","1","10379187.00"
"10704","3","2","1","3","2","0","10420422.00"
"10705","1","2","1","3","2","2","10467034.00"
"10706","2","2","1","3","2","2","11835834.00"
"10707","1","2","1","3","2","2","11959137.00"
"10708","3","2","1","3","2","1","12158319.00"
"10709","2","2","1","3","2","2","13303467.00"
"10710","3","2","1","3","2","1","13345077.00"
"10711","1","2","1","3","2","2","13498926.00"
"10712","2","2","1","3","2","2","13438763.00"
"10713","1","2","1","3","2","1","13780103.00"
"10714","3","2","1","3","2","1","13858704.00"
"10715","2","2","1","3","2","2","14889334.00"
"10716","3","2","1","3","2","1","14931495.00"
"10717","1","2","1","3","2","1","15009167.00"
"10718","2","2","1","3","2","2","16429056.00"
"10719","1","2","1","3","2","2","16470294.00"
"10720","3","2","1","3","2","2","16987460.00"
"10721","3","2","1","3","2","2","16459365.00"
"10722","1","2","1","3","2","2","16893789.00"
"10723","2","2","1","3","2","2","16933661.00"
"10724","3","2","1","3","2","2","17889689.00"
"10725","2","2","1","3","2","2","17930326.00"
"10726","1","2","1","3","2","1","18441887.00"
"10727","2","2","1","3","2","2","18559752.00"
"10728","1","2","1","3","2","1","19195698.00"
"10729","3","2","1","3","2","2","19236248.00"
"10730","2","2","1","3","2","2","11928004.00"
"10731","3","2","1","3","2","2","12027113.00"
"10732","1","2","1","3","2","2","12369790.00"
"10733","3","2","1","3","2","1","13498926.00"
"10734","1","2","1","3","2","2","13919198.00"
"10735","2","2","1","3","2","2","14019179.00"
"10736","3","2","1","3","2","1","15059142.00"
"10737","2","2","1","3","2","2","15375015.00"
"10738","2","2","1","3","2","2","16387763.00"
"10739","3","2","1","3","2","2","16584375.00"
"10740","1","2","1","3","2","2","16624834.00"
"10741","3","2","1","3","2","2","16477902.00"
"10742","1","2","1","3","2","2","16587502.00"
"10743","2","2","1","3","2","2","16628138.00"
"10744","3","2","1","3","2","2","15437980.00"
"10745","1","2","1","3","2","2","15543661.00"
"10746","2","2","1","3","2","2","15653899.00"
"10747","2","2","1","3","2","2","16998973.00"
"10748","1","2","1","3","2","1","17338606.00"
"10749","3","2","1","3","2","2","17533616.00"
"10750","2","2","1","3","2","2","22341036.00"
"10751","1","2","1","3","2","1","22488846.00"
"10752","3","2","1","3","2","2","22556002.00"
"10753","2","2","1","3","2","2","12489153.00"
"10754","3","2","1","3","2","2","12930252.00"
"10755","1","2","1","3","2","2","13009358.00"
"10756","3","2","1","3","2","2","15228210.00"
"10757","2","2","1","3","2","2","15629380.00"
